"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.604
0.606,0.606,0.606,0.606,0.606,0.606,0.606,0.606,0.606
0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.604
0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612
0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607
0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611
0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616
0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.604
0.606,0.606,0.606,0.606,0.606,0.606,0.606,0.606,0.606
0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611
0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612
0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608
0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616
0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612
0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.604
0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595
0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608
0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613
0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611
0.601,0.601,0.601,0.601,0.601,0.601,0.601,0.601,0.601
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.599,0.599,0.599,0.599,0.599,0.599,0.599,0.599,0.599
0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603
0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612
0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611,0.611
0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612,0.612
