"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.873,0.873,0.873,0.873,0.873,0.874,0.874,0.874,0.874
0.888,0.888,0.888,0.888,0.888,0.889,0.889,0.889,0.889
0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.883,0.883
0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.864
0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.842,0.842
0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.868
0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.872
0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839
0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849,0.849
0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.868,0.868
0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862,0.862
0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866,0.866
0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869
0.851,0.851,0.851,0.851,0.851,0.851,0.851,0.852,0.853
0.856,0.856,0.856,0.856,0.856,0.856,0.856,0.856,0.857
0.887,0.887,0.887,0.887,0.888,0.888,0.888,0.888,0.889
0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868
0.874,0.874,0.874,0.874,0.874,0.874,0.875,0.875,0.875
0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841
0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861
0.859,0.859,0.859,0.859,0.859,0.86,0.86,0.86,0.86
0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.886
0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854
0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833
0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.863,0.864
0.893,0.893,0.893,0.893,0.893,0.893,0.893,0.893,0.893
0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.865,0.866
0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861
0.871,0.871,0.871,0.871,0.871,0.871,0.871,0.871,0.871
