"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791
0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795
0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.793
0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787
0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785
0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.789
0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796
0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791
0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.793
0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785
0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787
0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791
0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798
0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786
0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796
0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787
0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795
0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.792
0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787
0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796
0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784
0.794,0.794,0.794,0.794,0.794,0.794,0.794,0.793,0.793
0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787
0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791,0.791
0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786
0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788
